title,price,savings_per,product_link
"Motorola Edge 40 Neo (Black Beauty, 128 GB) (8 GB RAM)","23,790",-32%,https://www.amazon.in/Motorola-Edge-Neo-Black-Beauty/dp/B0CK62FT32/ref=sr_1_227?dib=eyJ2IjoiMSJ9.oDj3y7pJnWmBhYjVpzBdDNxo-2nmjqdqLNKTNLCcVlpT2GS-Ifj_6zm0IEwZz1g50in6fWruyoBlkxc6ly1SuEiZfN0BJuoZ9iK91bnhLyIsjgGgtLktDh4Pfja3JG9XzgT6uRMFrdlWnKdpzfTsDntWb0b4ZEfwv2A8LLhO6kxwxcJ19vgDfNtYOXOJl9H1A6pwRsDenTHaO4X6LeKzpCyc1SadBmLt9llVMC2D-_4.wp8uCw7_Lstz2nyo-eEy9Pdod-BnTciPWWMY8iSKh7Y&dib_tag=se&keywords=mobile&qid=1715326922&sr=8-227
Apple iPhone 13 (256GB) - Midnight,"61,890",-11%,https://www.amazon.in/Apple-iPhone-13-256GB-Midnight/dp/B09G9BQS98/ref=sr_1_226_sspa?dib=eyJ2IjoiMSJ9.oDj3y7pJnWmBhYjVpzBdDNxo-2nmjqdqLNKTNLCcVlpT2GS-Ifj_6zm0IEwZz1g50in6fWruyoBlkxc6ly1SuEiZfN0BJuoZ9iK91bnhLyIsjgGgtLktDh4Pfja3JG9XzgT6uRMFrdlWnKdpzfTsDntWb0b4ZEfwv2A8LLhO6kxwxcJ19vgDfNtYOXOJl9H1A6pwRsDenTHaO4X6LeKzpCyc1SadBmLt9llVMC2D-_4.wp8uCw7_Lstz2nyo-eEy9Pdod-BnTciPWWMY8iSKh7Y&dib_tag=se&keywords=mobile&qid=1715326922&sr=8-226-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&psc=1
Apple iPhone 15 Pro Max (1 TB) - Blue Titanium,"1,94,900",-3%,https://www.amazon.in/Apple-iPhone-15-Pro-Max/dp/B0CHXB2R62/ref=sr_1_261_sspa?dib=eyJ2IjoiMSJ9.yQXIPJhP1xmGkXcQcgSqkeKDoU4owRONQOEC5jW5oxVmUIsOyTBnQnF2HjsBQynnO4teoQLMP5_YXmBceCxGDSp7XAdmsgoIPM_Xb45dxEdqFvf8lbZv1ZCtVw_Tikanyz469kGji8SGyGt5mCGMPQXAHe8mLM_GzsLs5OeJT3GGcMOQpCJ7uSzlLl6aw24lwlZ0x-jB-JDLf9lvmF1j0M8bDCHB4PIB_UJHAXrCRP4.PMoaoa5OwFtrMOHMBQz0CWhmgEYEGxuInOqX27HR0qI&dib_tag=se&keywords=mobile&qid=1715326922&sr=8-261-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1
"Redmi 13C 5G (Starlight Black, 4GB RAM, 128GB Storage) | MediaTek Dimensity 6100+ 5G | 90Hz Display","10,499",-25%,https://www.amazon.in/Redmi-Starlight-Storage-MediaTek-Dimensity/dp/B0CNX89QR8/ref=sr_1_225_sspa?dib=eyJ2IjoiMSJ9.oDj3y7pJnWmBhYjVpzBdDNxo-2nmjqdqLNKTNLCcVlpT2GS-Ifj_6zm0IEwZz1g50in6fWruyoBlkxc6ly1SuEiZfN0BJuoZ9iK91bnhLyIsjgGgtLktDh4Pfja3JG9XzgT6uRMFrdlWnKdpzfTsDntWb0b4ZEfwv2A8LLhO6kxwxcJ19vgDfNtYOXOJl9H1A6pwRsDenTHaO4X6LeKzpCyc1SadBmLt9llVMC2D-_4.wp8uCw7_Lstz2nyo-eEy9Pdod-BnTciPWWMY8iSKh7Y&dib_tag=se&keywords=mobile&qid=1715326922&sr=8-225-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&psc=1
"realme P1 5G (Peacock Green, 8GB RAM, 256GB Storage)","17,998",-22%,https://www.amazon.in/realme-Peacock-Green-256GB-Storage/dp/B0D1VBTY76/ref=sr_1_260?dib=eyJ2IjoiMSJ9.yQXIPJhP1xmGkXcQcgSqkeKDoU4owRONQOEC5jW5oxVmUIsOyTBnQnF2HjsBQynnO4teoQLMP5_YXmBceCxGDSp7XAdmsgoIPM_Xb45dxEdqFvf8lbZv1ZCtVw_Tikanyz469kGji8SGyGt5mCGMPQXAHe8mLM_GzsLs5OeJT3GGcMOQpCJ7uSzlLl6aw24lwlZ0x-jB-JDLf9lvmF1j0M8bDCHB4PIB_UJHAXrCRP4.PMoaoa5OwFtrMOHMBQz0CWhmgEYEGxuInOqX27HR0qI&dib_tag=se&keywords=mobile&qid=1715326922&sr=8-260
"Samsung Galaxy M55 5G (Denim Black,8GB RAM,128GB Storage) | 50MP Triple Cam| 5000mAh Battery| Snapdragon 7 Gen 1 | 4 Gen. OS Upgrade & 5 Year Security Update| Super AMOLED+ Display| Without Charger","24,999",-14%,https://www.amazon.in/Samsung-Storage-5000mAh-Snapdragon-Security/dp/B0CYPYM29G/ref=sr_1_259?dib=eyJ2IjoiMSJ9.yQXIPJhP1xmGkXcQcgSqkeKDoU4owRONQOEC5jW5oxVmUIsOyTBnQnF2HjsBQynnO4teoQLMP5_YXmBceCxGDSp7XAdmsgoIPM_Xb45dxEdqFvf8lbZv1ZCtVw_Tikanyz469kGji8SGyGt5mCGMPQXAHe8mLM_GzsLs5OeJT3GGcMOQpCJ7uSzlLl6aw24lwlZ0x-jB-JDLf9lvmF1j0M8bDCHB4PIB_UJHAXrCRP4.PMoaoa5OwFtrMOHMBQz0CWhmgEYEGxuInOqX27HR0qI&dib_tag=se&keywords=mobile&qid=1715326922&sr=8-259
"Vivo Y200e 5G (Black Diamond, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers","19,999",-17%,https://www.amazon.in/Vivo-Diamond-Storage-Additional-Exchange/dp/B07WFPM8BP/ref=sr_1_258?dib=eyJ2IjoiMSJ9.yQXIPJhP1xmGkXcQcgSqkeKDoU4owRONQOEC5jW5oxVmUIsOyTBnQnF2HjsBQynnO4teoQLMP5_YXmBceCxGDSp7XAdmsgoIPM_Xb45dxEdqFvf8lbZv1ZCtVw_Tikanyz469kGji8SGyGt5mCGMPQXAHe8mLM_GzsLs5OeJT3GGcMOQpCJ7uSzlLl6aw24lwlZ0x-jB-JDLf9lvmF1j0M8bDCHB4PIB_UJHAXrCRP4.PMoaoa5OwFtrMOHMBQz0CWhmgEYEGxuInOqX27HR0qI&dib_tag=se&keywords=mobile&qid=1715326922&sr=8-258
"Samsung Galaxy A05 (Light Green, 4GB, 64GB Storage) | 50 MP Main Camera | Upto 8GB RAM with RAM Plus | MediaTek Helio G85 | 5000 mAh Battery","7,999",-36%,https://www.amazon.in/Samsung-Galaxy-Storage-MediaTek-Battery/dp/B0CJ2F61VN/ref=sr_1_257?dib=eyJ2IjoiMSJ9.yQXIPJhP1xmGkXcQcgSqkeKDoU4owRONQOEC5jW5oxVmUIsOyTBnQnF2HjsBQynnO4teoQLMP5_YXmBceCxGDSp7XAdmsgoIPM_Xb45dxEdqFvf8lbZv1ZCtVw_Tikanyz469kGji8SGyGt5mCGMPQXAHe8mLM_GzsLs5OeJT3GGcMOQpCJ7uSzlLl6aw24lwlZ0x-jB-JDLf9lvmF1j0M8bDCHB4PIB_UJHAXrCRP4.PMoaoa5OwFtrMOHMBQz0CWhmgEYEGxuInOqX27HR0qI&dib_tag=se&keywords=mobile&qid=1715326922&sr=8-257
"Micromax All-New X809 |Robust & Reliable Design |Keypad Mobile with 2.4"" Big Screen| 1000 mAh Battery & Big Screen | Expandable Storage Upto 16GB| Super Battery Mode | Wireless FM |Blue","1,189",-41%,https://www.amazon.in/Micromax-X809-Blue-Theft-1000mAh/dp/B09LHKR88G/ref=sr_1_256?dib=eyJ2IjoiMSJ9.yQXIPJhP1xmGkXcQcgSqkeKDoU4owRONQOEC5jW5oxVmUIsOyTBnQnF2HjsBQynnO4teoQLMP5_YXmBceCxGDSp7XAdmsgoIPM_Xb45dxEdqFvf8lbZv1ZCtVw_Tikanyz469kGji8SGyGt5mCGMPQXAHe8mLM_GzsLs5OeJT3GGcMOQpCJ7uSzlLl6aw24lwlZ0x-jB-JDLf9lvmF1j0M8bDCHB4PIB_UJHAXrCRP4.PMoaoa5OwFtrMOHMBQz0CWhmgEYEGxuInOqX27HR0qI&dib_tag=se&keywords=mobile&qid=1715326922&sr=8-256
"Note 10JE 5G Mobile 4GB RAM, 64GB Storage -Silver","9,999",-33%,https://www.amazon.in/Note-10JE-Mobile-Storage-Silver/dp/B0D152RKJX/ref=sr_1_255?dib=eyJ2IjoiMSJ9.yQXIPJhP1xmGkXcQcgSqkeKDoU4owRONQOEC5jW5oxVmUIsOyTBnQnF2HjsBQynnO4teoQLMP5_YXmBceCxGDSp7XAdmsgoIPM_Xb45dxEdqFvf8lbZv1ZCtVw_Tikanyz469kGji8SGyGt5mCGMPQXAHe8mLM_GzsLs5OeJT3GGcMOQpCJ7uSzlLl6aw24lwlZ0x-jB-JDLf9lvmF1j0M8bDCHB4PIB_UJHAXrCRP4.PMoaoa5OwFtrMOHMBQz0CWhmgEYEGxuInOqX27HR0qI&dib_tag=se&keywords=mobile&qid=1715326922&sr=8-255
"Redmi Note 10T 5G (Mint Green, 4GB RAM, 64GB Storage) | Dual5G | 90Hz Adaptive Refresh Rate | MediaTek Dimensity 700 7nm Processor | 22.5W Charger Included","14,499",-15%,https://www.amazon.in/Redmi-Note-10T-5G-Dimensity/dp/B097YGG9PQ/ref=sr_1_254?dib=eyJ2IjoiMSJ9.yQXIPJhP1xmGkXcQcgSqkeKDoU4owRONQOEC5jW5oxVmUIsOyTBnQnF2HjsBQynnO4teoQLMP5_YXmBceCxGDSp7XAdmsgoIPM_Xb45dxEdqFvf8lbZv1ZCtVw_Tikanyz469kGji8SGyGt5mCGMPQXAHe8mLM_GzsLs5OeJT3GGcMOQpCJ7uSzlLl6aw24lwlZ0x-jB-JDLf9lvmF1j0M8bDCHB4PIB_UJHAXrCRP4.PMoaoa5OwFtrMOHMBQz0CWhmgEYEGxuInOqX27HR0qI&dib_tag=se&keywords=mobile&qid=1715326922&sr=8-254
Apple iPhone 15 (128 GB) - Blue,"72,500",-9%,https://www.amazon.in/Apple-iPhone-15-128-GB/dp/B0CHX2F5QT/ref=sr_1_252_sspa?dib=eyJ2IjoiMSJ9.yQXIPJhP1xmGkXcQcgSqkeKDoU4owRONQOEC5jW5oxVmUIsOyTBnQnF2HjsBQynnO4teoQLMP5_YXmBceCxGDSp7XAdmsgoIPM_Xb45dxEdqFvf8lbZv1ZCtVw_Tikanyz469kGji8SGyGt5mCGMPQXAHe8mLM_GzsLs5OeJT3GGcMOQpCJ7uSzlLl6aw24lwlZ0x-jB-JDLf9lvmF1j0M8bDCHB4PIB_UJHAXrCRP4.PMoaoa5OwFtrMOHMBQz0CWhmgEYEGxuInOqX27HR0qI&dib_tag=se&keywords=mobile&qid=1715326922&sr=8-252-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1
"Samsung Galaxy A05 (Silver, 6GB, 128GB Storage) | 50 MP Main Camera | Upto 12GB RAM with RAM Plus | MediaTek Helio G85 | 5000 mAh Battery","10,499",-30%,https://www.amazon.in/Samsung-Galaxy-Storage-MediaTek-Battery/dp/B0CJ2DFBYK/ref=sr_1_253?dib=eyJ2IjoiMSJ9.yQXIPJhP1xmGkXcQcgSqkeKDoU4owRONQOEC5jW5oxVmUIsOyTBnQnF2HjsBQynnO4teoQLMP5_YXmBceCxGDSp7XAdmsgoIPM_Xb45dxEdqFvf8lbZv1ZCtVw_Tikanyz469kGji8SGyGt5mCGMPQXAHe8mLM_GzsLs5OeJT3GGcMOQpCJ7uSzlLl6aw24lwlZ0x-jB-JDLf9lvmF1j0M8bDCHB4PIB_UJHAXrCRP4.PMoaoa5OwFtrMOHMBQz0CWhmgEYEGxuInOqX27HR0qI&dib_tag=se&keywords=mobile&qid=1715326922&sr=8-253
Apple iPhone 14 (128 GB) - Midnight,"62,800",-21%,https://www.amazon.in/Apple-iPhone-14-128GB-Midnight/dp/B0BDHX8Z63/ref=sr_1_251_sspa?dib=eyJ2IjoiMSJ9.yQXIPJhP1xmGkXcQcgSqkeKDoU4owRONQOEC5jW5oxVmUIsOyTBnQnF2HjsBQynnO4teoQLMP5_YXmBceCxGDSp7XAdmsgoIPM_Xb45dxEdqFvf8lbZv1ZCtVw_Tikanyz469kGji8SGyGt5mCGMPQXAHe8mLM_GzsLs5OeJT3GGcMOQpCJ7uSzlLl6aw24lwlZ0x-jB-JDLf9lvmF1j0M8bDCHB4PIB_UJHAXrCRP4.PMoaoa5OwFtrMOHMBQz0CWhmgEYEGxuInOqX27HR0qI&dib_tag=se&keywords=mobile&qid=1715326922&sr=8-251-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1
"TECNO Spark 9 (Sky Mirror, 6GB RAM,128GB Storage) | 11GB Expandable RAM | Helio G37 Gaming Processor","7,690",-49%,https://www.amazon.in/Tecno-Spark-Storage-Expandable-Processor/dp/B0B56YRBNT/ref=sr_1_249?dib=eyJ2IjoiMSJ9.yQXIPJhP1xmGkXcQcgSqkeKDoU4owRONQOEC5jW5oxVmUIsOyTBnQnF2HjsBQynnO4teoQLMP5_YXmBceCxGDSp7XAdmsgoIPM_Xb45dxEdqFvf8lbZv1ZCtVw_Tikanyz469kGji8SGyGt5mCGMPQXAHe8mLM_GzsLs5OeJT3GGcMOQpCJ7uSzlLl6aw24lwlZ0x-jB-JDLf9lvmF1j0M8bDCHB4PIB_UJHAXrCRP4.PMoaoa5OwFtrMOHMBQz0CWhmgEYEGxuInOqX27HR0qI&dib_tag=se&keywords=mobile&qid=1715326922&sr=8-249
"POCO X6 Neo 5G (Astral Black, 12GB RAM, 256GB Storage) | Expandable Upto 1 TB | 6.67"" Full HD+ AMOLED Display | 108MP + 2MP | 16MP Front Camera | Dimensity 6080 Processor | 33 W Type C Fast Charging","17,349",-21%,https://www.amazon.in/POCO-Expandable-Dimensity-Processor-Charging/dp/B0CY9D1GF4/ref=sr_1_248?dib=eyJ2IjoiMSJ9.yQXIPJhP1xmGkXcQcgSqkeKDoU4owRONQOEC5jW5oxVmUIsOyTBnQnF2HjsBQynnO4teoQLMP5_YXmBceCxGDSp7XAdmsgoIPM_Xb45dxEdqFvf8lbZv1ZCtVw_Tikanyz469kGji8SGyGt5mCGMPQXAHe8mLM_GzsLs5OeJT3GGcMOQpCJ7uSzlLl6aw24lwlZ0x-jB-JDLf9lvmF1j0M8bDCHB4PIB_UJHAXrCRP4.PMoaoa5OwFtrMOHMBQz0CWhmgEYEGxuInOqX27HR0qI&dib_tag=se&keywords=mobile&qid=1715326922&sr=8-248
"TECNO Camon 20 (Art Edition, 8GB RAM,256GB Storage)|16GB Expandable RAM | 64MP RGBW Rear Camera|6.67 FHD+ Big AMOLED with in-Display Fingerprint Sensor","12,999",-28%,https://www.amazon.in/Storage-Expandable-Camera-Display-Fingerprint/dp/B0C5M513PR/ref=sr_1_247?dib=eyJ2IjoiMSJ9.yQXIPJhP1xmGkXcQcgSqkeKDoU4owRONQOEC5jW5oxVmUIsOyTBnQnF2HjsBQynnO4teoQLMP5_YXmBceCxGDSp7XAdmsgoIPM_Xb45dxEdqFvf8lbZv1ZCtVw_Tikanyz469kGji8SGyGt5mCGMPQXAHe8mLM_GzsLs5OeJT3GGcMOQpCJ7uSzlLl6aw24lwlZ0x-jB-JDLf9lvmF1j0M8bDCHB4PIB_UJHAXrCRP4.PMoaoa5OwFtrMOHMBQz0CWhmgEYEGxuInOqX27HR0qI&dib_tag=se&keywords=mobile&qid=1715326922&sr=8-247
"Redmi 12 5G (Pastel Blue, 6GB RAM, 128GB Storage Without Offer","12,498",-31%,https://www.amazon.in/Redmi-Pastel-128GB-Storage-Without/dp/B0CWVDMJFZ/ref=sr_1_246?dib=eyJ2IjoiMSJ9.yQXIPJhP1xmGkXcQcgSqkeKDoU4owRONQOEC5jW5oxVmUIsOyTBnQnF2HjsBQynnO4teoQLMP5_YXmBceCxGDSp7XAdmsgoIPM_Xb45dxEdqFvf8lbZv1ZCtVw_Tikanyz469kGji8SGyGt5mCGMPQXAHe8mLM_GzsLs5OeJT3GGcMOQpCJ7uSzlLl6aw24lwlZ0x-jB-JDLf9lvmF1j0M8bDCHB4PIB_UJHAXrCRP4.PMoaoa5OwFtrMOHMBQz0CWhmgEYEGxuInOqX27HR0qI&dib_tag=se&keywords=mobile&qid=1715326922&sr=8-246
"OPPO Reno2 Z (Sky White, 8GB RAM, 256GB Storage) with No Cost EMI/Additional Exchange Offers","22,999",-30%,https://www.amazon.in/Reno2-Storage-Additional-Exchange-Offers/dp/B07S7DXJWT/ref=sr_1_245?dib=eyJ2IjoiMSJ9.yQXIPJhP1xmGkXcQcgSqkeKDoU4owRONQOEC5jW5oxVmUIsOyTBnQnF2HjsBQynnO4teoQLMP5_YXmBceCxGDSp7XAdmsgoIPM_Xb45dxEdqFvf8lbZv1ZCtVw_Tikanyz469kGji8SGyGt5mCGMPQXAHe8mLM_GzsLs5OeJT3GGcMOQpCJ7uSzlLl6aw24lwlZ0x-jB-JDLf9lvmF1j0M8bDCHB4PIB_UJHAXrCRP4.PMoaoa5OwFtrMOHMBQz0CWhmgEYEGxuInOqX27HR0qI&dib_tag=se&keywords=mobile&qid=1715326922&sr=8-245
"Lava Yuva 3 (Galaxy White,4+4*GB RAM,UFS 2.2 64GB Storage)|Premium Glossy Back|Octacore Processor|18W Fast Charging|90Hz Punch Hole Display|13MP AI Triple Camera|Side Fingerprint Sensor","6,999",-7%,https://www.amazon.in/Lava-Yuva-Galaxy-White-Fingerprint/dp/B0CT5VWLVX/ref=sr_1_244?dib=eyJ2IjoiMSJ9.yQXIPJhP1xmGkXcQcgSqkeKDoU4owRONQOEC5jW5oxVmUIsOyTBnQnF2HjsBQynnO4teoQLMP5_YXmBceCxGDSp7XAdmsgoIPM_Xb45dxEdqFvf8lbZv1ZCtVw_Tikanyz469kGji8SGyGt5mCGMPQXAHe8mLM_GzsLs5OeJT3GGcMOQpCJ7uSzlLl6aw24lwlZ0x-jB-JDLf9lvmF1j0M8bDCHB4PIB_UJHAXrCRP4.PMoaoa5OwFtrMOHMBQz0CWhmgEYEGxuInOqX27HR0qI&dib_tag=se&keywords=mobile&qid=1715326922&sr=8-244
"Samsung Galaxy A35 5G (Awesome Navy, 8GB RAM, 128GB Storage) | Premium Glass Back | 50 MP Main Camera (OIS) | Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED with Vision Booster","30,999",-9%,https://www.amazon.in/Samsung-Awesome-Storage-Premium-Nightography/dp/B0CWPF57J2/ref=sr_1_243?dib=eyJ2IjoiMSJ9.yQXIPJhP1xmGkXcQcgSqkeKDoU4owRONQOEC5jW5oxVmUIsOyTBnQnF2HjsBQynnO4teoQLMP5_YXmBceCxGDSp7XAdmsgoIPM_Xb45dxEdqFvf8lbZv1ZCtVw_Tikanyz469kGji8SGyGt5mCGMPQXAHe8mLM_GzsLs5OeJT3GGcMOQpCJ7uSzlLl6aw24lwlZ0x-jB-JDLf9lvmF1j0M8bDCHB4PIB_UJHAXrCRP4.PMoaoa5OwFtrMOHMBQz0CWhmgEYEGxuInOqX27HR0qI&dib_tag=se&keywords=mobile&qid=1715326922&sr=8-243
"Redmi 13C 5G (Startrail Silver, 4GB RAM, 128GB Storage) | MediaTek Dimensity 6100+ 5G | 90Hz Display","10,499",-25%,https://www.amazon.in/Redmi-Startrail-Storage-MediaTek-Dimensity/dp/B0CNX82VVQ/ref=sr_1_242_sspa?dib=eyJ2IjoiMSJ9.yQXIPJhP1xmGkXcQcgSqkeKDoU4owRONQOEC5jW5oxVmUIsOyTBnQnF2HjsBQynnO4teoQLMP5_YXmBceCxGDSp7XAdmsgoIPM_Xb45dxEdqFvf8lbZv1ZCtVw_Tikanyz469kGji8SGyGt5mCGMPQXAHe8mLM_GzsLs5OeJT3GGcMOQpCJ7uSzlLl6aw24lwlZ0x-jB-JDLf9lvmF1j0M8bDCHB4PIB_UJHAXrCRP4.PMoaoa5OwFtrMOHMBQz0CWhmgEYEGxuInOqX27HR0qI&dib_tag=se&keywords=mobile&qid=1715326922&sr=8-242-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&psc=1
Apple iPhone 13 (128GB) - Starlight,"52,590",-12%,https://www.amazon.in/Apple-iPhone-13-128GB-Starlight/dp/B09G9D8KRQ/ref=sr_1_241_sspa?dib=eyJ2IjoiMSJ9.yQXIPJhP1xmGkXcQcgSqkeKDoU4owRONQOEC5jW5oxVmUIsOyTBnQnF2HjsBQynnO4teoQLMP5_YXmBceCxGDSp7XAdmsgoIPM_Xb45dxEdqFvf8lbZv1ZCtVw_Tikanyz469kGji8SGyGt5mCGMPQXAHe8mLM_GzsLs5OeJT3GGcMOQpCJ7uSzlLl6aw24lwlZ0x-jB-JDLf9lvmF1j0M8bDCHB4PIB_UJHAXrCRP4.PMoaoa5OwFtrMOHMBQz0CWhmgEYEGxuInOqX27HR0qI&dib_tag=se&keywords=mobile&qid=1715326922&sr=8-241-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&psc=1
"Samsung Galaxy M55 5G (Denim Black,12GB RAM,256GB Storage) | 50MP Triple Cam| 5000mAh Battery| Snapdragon 7 Gen 1 | 4 Gen. OS Upgrade & 5 Year Security Update| Super AMOLED+ Display| Without Charger","30,999",-11%,https://www.amazon.in/Samsung-Storage-5000mAh-Snapdragon-Security/dp/B0CYQ3JZ3Y/ref=sr_1_276?dib=eyJ2IjoiMSJ9.cssORSqeisLrCOvHJ2rnDkonVfzj5-cMgz0icPjSBdF0OePfgBcqW2Inb61PXVYTfTjk32UR5vFHDv1PKtKJHTP5BzT3Fru4WzqmtypQF8NPuEyruU9PXzznNBtqhHTb63Pkyd21-WFrqSUG3ld_37trVub_BUlnPqFJA3fulm4Q6Sqt2ytRp81n4w2Bg5OJ4XEHO-g-J6AT6jLv-tcPm-c0gpSK0ghendmfqCh4kwY.kaYsEOz6V7lFV9bcWZq23OQ7JnLOldD_WiSLQ_diWBU&dib_tag=se&keywords=mobile&qid=1715326921&sr=8-276
"Lava Storm 5G (Thunder Black, 8GB RAM, 128GB ROM), Premium Glass Back Design, MediaTek Dimensity 6080 Processor, 50MP+8MP Ultrawide Dual Camera, 16MP Front Camera, 33W Fast Charging, Clean Android","11,999",-25%,https://www.amazon.in/Lava-MediaTek-Dimensity-Processor-Ultrawide/dp/B0CHM745CT/ref=sr_1_275?dib=eyJ2IjoiMSJ9.cssORSqeisLrCOvHJ2rnDkonVfzj5-cMgz0icPjSBdF0OePfgBcqW2Inb61PXVYTfTjk32UR5vFHDv1PKtKJHTP5BzT3Fru4WzqmtypQF8NPuEyruU9PXzznNBtqhHTb63Pkyd21-WFrqSUG3ld_37trVub_BUlnPqFJA3fulm4Q6Sqt2ytRp81n4w2Bg5OJ4XEHO-g-J6AT6jLv-tcPm-c0gpSK0ghendmfqCh4kwY.kaYsEOz6V7lFV9bcWZq23OQ7JnLOldD_WiSLQ_diWBU&dib_tag=se&keywords=mobile&qid=1715326921&sr=8-275
"OnePlus Nord CE 2 5G (Bahamas Blue, 8GB RAM, 128GB Storage)","19,999",-20%,https://www.amazon.in/OnePlus-Nord-Bahamas-128GB-Storage/dp/B09RG5R5FG/ref=sr_1_274?dib=eyJ2IjoiMSJ9.cssORSqeisLrCOvHJ2rnDkonVfzj5-cMgz0icPjSBdF0OePfgBcqW2Inb61PXVYTfTjk32UR5vFHDv1PKtKJHTP5BzT3Fru4WzqmtypQF8NPuEyruU9PXzznNBtqhHTb63Pkyd21-WFrqSUG3ld_37trVub_BUlnPqFJA3fulm4Q6Sqt2ytRp81n4w2Bg5OJ4XEHO-g-J6AT6jLv-tcPm-c0gpSK0ghendmfqCh4kwY.kaYsEOz6V7lFV9bcWZq23OQ7JnLOldD_WiSLQ_diWBU&dib_tag=se&keywords=mobile&qid=1715326921&sr=8-274
"Lava Blaze 2 5G (Glass Blue, 6GB RAM, 128GB Storage)| Stunning Ring Light| 50 MP AI Camera |5000 mAh Battery| Upto 12 GB Expandable RAM","10,800",-14%,https://www.amazon.in/Lava-Storage-Stunning-Battery-Expandable/dp/B0CLXY8SPY/ref=sr_1_273?dib=eyJ2IjoiMSJ9.cssORSqeisLrCOvHJ2rnDkonVfzj5-cMgz0icPjSBdF0OePfgBcqW2Inb61PXVYTfTjk32UR5vFHDv1PKtKJHTP5BzT3Fru4WzqmtypQF8NPuEyruU9PXzznNBtqhHTb63Pkyd21-WFrqSUG3ld_37trVub_BUlnPqFJA3fulm4Q6Sqt2ytRp81n4w2Bg5OJ4XEHO-g-J6AT6jLv-tcPm-c0gpSK0ghendmfqCh4kwY.kaYsEOz6V7lFV9bcWZq23OQ7JnLOldD_WiSLQ_diWBU&dib_tag=se&keywords=mobile&qid=1715326921&sr=8-273
"Vivo Y28 5G (Glitter Aqua, 4GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers","13,999",-22%,https://www.amazon.in/Vivo-Glitter-Storage-Additional-Exchange/dp/B07WGPKSFV/ref=sr_1_272?dib=eyJ2IjoiMSJ9.cssORSqeisLrCOvHJ2rnDkonVfzj5-cMgz0icPjSBdF0OePfgBcqW2Inb61PXVYTfTjk32UR5vFHDv1PKtKJHTP5BzT3Fru4WzqmtypQF8NPuEyruU9PXzznNBtqhHTb63Pkyd21-WFrqSUG3ld_37trVub_BUlnPqFJA3fulm4Q6Sqt2ytRp81n4w2Bg5OJ4XEHO-g-J6AT6jLv-tcPm-c0gpSK0ghendmfqCh4kwY.kaYsEOz6V7lFV9bcWZq23OQ7JnLOldD_WiSLQ_diWBU&dib_tag=se&keywords=mobile&qid=1715326921&sr=8-272
"TECNO Spark GO 2024 (Gravity Black,8GB* RAM, 128GB ROM)| Segment First 90Hz Dot-in Display with Dynamic Port & Dual Speakers with DTS| 5000mAh| 10W Type-C| Fingerprint Sensor| Octa-Core Processor","7,599",-11%,https://www.amazon.in/Gravity-Speakers-Fingerprint-Octa-Core-Processor/dp/B0CMZNCM11/ref=sr_1_271?dib=eyJ2IjoiMSJ9.cssORSqeisLrCOvHJ2rnDkonVfzj5-cMgz0icPjSBdF0OePfgBcqW2Inb61PXVYTfTjk32UR5vFHDv1PKtKJHTP5BzT3Fru4WzqmtypQF8NPuEyruU9PXzznNBtqhHTb63Pkyd21-WFrqSUG3ld_37trVub_BUlnPqFJA3fulm4Q6Sqt2ytRp81n4w2Bg5OJ4XEHO-g-J6AT6jLv-tcPm-c0gpSK0ghendmfqCh4kwY.kaYsEOz6V7lFV9bcWZq23OQ7JnLOldD_WiSLQ_diWBU&dib_tag=se&keywords=mobile&qid=1715326921&sr=8-271
"TECNO Spark 20 | Gravity Black, (16GB*+128GB)| 32MP Selfie + 50MP Main Camera| 90Hz Dot-in Display with Dynamic Port & Dual Speakers with DTS| 5000mAh Battery |18W Type-C| Helio G85 Processor","8,499",-35%,https://www.amazon.in/Gravity-Display-Dynamic-Speakers-Processor/dp/B0CSJMRBYF/ref=sr_1_270?dib=eyJ2IjoiMSJ9.cssORSqeisLrCOvHJ2rnDkonVfzj5-cMgz0icPjSBdF0OePfgBcqW2Inb61PXVYTfTjk32UR5vFHDv1PKtKJHTP5BzT3Fru4WzqmtypQF8NPuEyruU9PXzznNBtqhHTb63Pkyd21-WFrqSUG3ld_37trVub_BUlnPqFJA3fulm4Q6Sqt2ytRp81n4w2Bg5OJ4XEHO-g-J6AT6jLv-tcPm-c0gpSK0ghendmfqCh4kwY.kaYsEOz6V7lFV9bcWZq23OQ7JnLOldD_WiSLQ_diWBU&dib_tag=se&keywords=mobile&qid=1715326921&sr=8-270
